"","ID","X","CRUISE","TOW_NO","TOW_TYPE_ID","TOW_DATE","YEAR","STRATA_ID","MIDPOINT_LONG","MIDPOINT_LAT","GEAR_TYPE_ID","GEAR_TYPE","DEPTH_M","BOTTOM_TEMP"
"2810","BI2016.130",2904,"BI2016",130,1,"2016-06-26",2016,24,-66.356575,43.88109167,1,"Miracle gear with teeth",-53.25584793,9.3
"2811","BI2016.131",2905,"BI2016",131,1,"2016-06-26",2016,24,-66.375775,43.915525,1,"Miracle gear with teeth",-62.01937485,9.1
"2812","BI2016.132",2906,"BI2016",132,1,"2016-06-26",2016,24,-66.43164167,43.89488333,1,"Miracle gear with teeth",-62.88101196,9.1
"2813","BI2016.133",2907,"BI2016",133,1,"2016-06-26",2016,24,-66.46835833,43.92486667,1,"Miracle gear with teeth",-88.71714783,8.9
"2814","BI2016.134",2908,"BI2016",134,5,"2016-06-26",2016,24,-66.45009167,43.97423333,1,"Miracle gear with teeth",-79.35767365,8.9
"2815","BI2016.135",2909,"BI2016",135,5,"2016-06-26",2016,24,-66.39984167,43.97363333,1,"Miracle gear with teeth",-66.95763397,9
"2816","BI2016.14",2788,"BI2016",14,5,"2016-06-20",2016,23,-66.232725,44.0866,1,"Miracle gear with teeth",-21.9913826,10.8
"2817","BI2016.15",2789,"BI2016",15,5,"2016-06-20",2016,22,-66.22500833,44.098175,1,"Miracle gear with teeth",-20.14684486,10.9
"2818","BI2016.16",2790,"BI2016",16,1,"2016-06-20",2016,22,-66.26695833,44.14905,1,"Miracle gear with teeth",-31.56254196,9.9
"2819","BI2016.17",2791,"BI2016",17,1,"2016-06-21",2016,22,-66.24830833,44.16496667,1,"Miracle gear with teeth",-29.97168159,10.2
"2820","BI2016.18",2792,"BI2016",18,1,"2016-06-21",2016,23,-66.35745833,44.1469,1,"Miracle gear with teeth",-59.33262634,9.4
"2821","BI2016.19",2793,"BI2016",19,1,"2016-06-21",2016,23,-66.376225,44.15479167,1,"Miracle gear with teeth",-72.88204193,9.3
"2822","BI2016.2",2776,"BI2016",2,5,"2016-06-20",2016,22,-66.295975,44.157275,1,"Miracle gear with teeth",-43.09202957,9.4
"2823","BI2016.20",2794,"BI2016",20,1,"2016-06-21",2016,23,-66.40496667,44.15413333,1,"Miracle gear with teeth",-69.34384155,9.3
"2824","BI2016.21",2795,"BI2016",21,1,"2016-06-21",2016,22,-66.340275,44.18978333,1,"Miracle gear with teeth",-55.22183609,9.3
"2825","BI2016.22",2796,"BI2016",22,1,"2016-06-21",2016,23,-66.36875,44.19320833,1,"Miracle gear with teeth",-73.13315582,9.4
"2826","BI2016.23",2797,"BI2016",23,1,"2016-06-21",2016,23,-66.38403333,44.20169167,1,"Miracle gear with teeth",-53.01309204,9.5
"2827","BI2016.24",2798,"BI2016",24,5,"2016-06-21",2016,22,-66.33111667,44.231125,1,"Miracle gear with teeth",-70.75962067,9.6
"2828","BI2016.25",2799,"BI2016",25,1,"2016-06-21",2016,22,-66.22014167,44.33913333,1,"Miracle gear with teeth",-47.85317612,9.9
"2829","BI2016.26",2800,"BI2016",26,5,"2016-06-21",2016,22,-66.21595833,44.36566667,1,"Miracle gear with teeth",-24.13326073,9.8
"2830","BI2016.27",2801,"BI2016",27,5,"2016-06-21",2016,22,-66.18226667,44.36006667,1,"Miracle gear with teeth",-28.26394463,10.1
"2831","BI2016.28",2802,"BI2016",28,1,"2016-06-21",2016,22,-65.991675,44.48640833,1,"Miracle gear with teeth",-9.694551468,12.8
"2832","BI2016.29",2803,"BI2016",29,1,"2016-06-21",2016,22,-66.06815,44.45799167,1,"Miracle gear with teeth",-11.73522663,12
"2833","BI2016.3",2777,"BI2016",3,1,"2016-06-20",2016,23,-66.32236667,44.13710833,1,"Miracle gear with teeth",-54.89544678,9.3
"2834","BI2016.30",2804,"BI2016",30,5,"2016-06-21",2016,22,-66.11988333,44.38375833,1,"Miracle gear with teeth",-17.22182083,11.4
"2835","BI2016.31",2805,"BI2016",31,1,"2016-06-21",2016,22,-66.139875,44.35908333,1,"Miracle gear with teeth",-18.2677002,11.4
"2836","BI2016.32",2806,"BI2016",32,1,"2016-06-21",2016,22,-66.183775,44.28401667,1,"Miracle gear with teeth",-20.84846878,10.8
"2837","BI2016.33",2807,"BI2016",33,1,"2016-06-21",2016,22,-66.16690833,44.253625,1,"Miracle gear with teeth",-14.96104336,11.2
"2838","BI2016.34",2808,"BI2016",34,1,"2016-06-21",2016,22,-66.202675,44.20693333,1,"Miracle gear with teeth",-19.66977501,10.8
"2839","BI2016.35",2809,"BI2016",35,1,"2016-06-21",2016,22,-66.22788333,44.19335833,1,"Miracle gear with teeth",-24.08085442,10.5
"2840","BI2016.36",2810,"BI2016",36,1,"2016-06-22",2016,23,-66.45155833,44.25675,1,"Miracle gear with teeth",-73.33000183,9.1
"2841","BI2016.37",2811,"BI2016",37,1,"2016-06-22",2016,23,-66.49285833,44.2195,1,"Miracle gear with teeth",-75.44000244,8.9
"2842","BI2016.38",2812,"BI2016",38,1,"2016-06-22",2016,23,-66.5755,44.15615,1,"Miracle gear with teeth",-97.66999817,8.5
"2843","BI2016.39",2813,"BI2016",39,5,"2016-06-22",2016,23,-66.65918333,44.17873333,1,"Miracle gear with teeth",-66.91000366,8.3
"2844","BI2016.4",2778,"BI2016",4,5,"2016-06-20",2016,23,-66.34223333,44.08034167,1,"Miracle gear with teeth",-58.46665955,9.3
"2845","BI2016.40",2814,"BI2016",40,1,"2016-06-22",2016,23,-66.650325,44.16574167,1,"Miracle gear with teeth",-71.93000031,8.4
"2846","BI2016.41",2815,"BI2016",41,1,"2016-06-22",2016,23,-66.69233333,44.11510833,1,"Miracle gear with teeth",-101.6299973,8.3
"2847","BI2016.42",2816,"BI2016",42,1,"2016-06-22",2016,23,-66.65740833,44.09096667,1,"Miracle gear with teeth",-96.05000305,8.3
"2848","BI2016.43",2817,"BI2016",43,5,"2016-06-22",2016,23,-66.71064167,44.0519,1,"Miracle gear with teeth",-108.2600021,8.3
"2849","BI2016.44",2818,"BI2016",44,1,"2016-06-22",2016,23,-66.75345,44.0289,1,"Miracle gear with teeth",-115.1999969,8.2
"2850","BI2016.45",2819,"BI2016",45,1,"2016-06-22",2016,23,-66.77916667,44.01151667,1,"Miracle gear with teeth",-111.2600021,8.2
"2851","BI2016.46",2820,"BI2016",46,1,"2016-06-22",2016,24,-66.72446667,43.94135833,1,"Miracle gear with teeth",-90.02999878,8.2
"2852","BI2016.47",2821,"BI2016",47,1,"2016-06-22",2016,24,-66.67686667,43.907225,1,"Miracle gear with teeth",-100.7490921,8.2
"2853","BI2016.48",2822,"BI2016",48,1,"2016-06-22",2016,24,-66.65343333,43.923275,1,"Miracle gear with teeth",-102.1205826,8.2
"2854","BI2016.49",2823,"BI2016",49,1,"2016-06-23",2016,24,-66.632075,43.90355833,1,"Miracle gear with teeth",-97.9150238,8.3
"2855","BI2016.5",2779,"BI2016",5,1,"2016-06-20",2016,23,-66.36995,44.041575,1,"Miracle gear with teeth",-58.76186371,9.2
"2856","BI2016.50",2824,"BI2016",50,1,"2016-06-23",2016,24,-66.58471667,43.93964167,1,"Miracle gear with teeth",-79.17521667,8.4
"2857","BI2016.51",2825,"BI2016",51,1,"2016-06-23",2016,24,-66.58825,43.99464167,1,"Miracle gear with teeth",-89.03022003,8.4
"2858","BI2016.52",2826,"BI2016",52,1,"2016-06-23",2016,23,-66.57416667,44.01341667,1,"Miracle gear with teeth",-95.87647247,8.4
"2859","BI2016.53",2827,"BI2016",53,1,"2016-06-23",2016,23,-66.638275,44.05149167,1,"Miracle gear with teeth",-94.22750854,8.5
"2860","BI2016.54",2828,"BI2016",54,5,"2016-06-23",2016,23,-66.59278333,44.08631667,1,"Miracle gear with teeth",-92.3700943,8.7
"2861","BI2016.55",2829,"BI2016",55,1,"2016-06-23",2016,23,-66.54723333,44.09635833,1,"Miracle gear with teeth",-89.04893494,8.8
"2862","BI2016.56",2830,"BI2016",56,1,"2016-06-23",2016,23,-66.54719167,44.12456667,1,"Miracle gear with teeth",-86.16563416,8.7
"2863","BI2016.57",2831,"BI2016",57,1,"2016-06-23",2016,23,-66.47624167,44.15455,1,"Miracle gear with teeth",-78.82103729,8.8
"2864","BI2016.58",2832,"BI2016",58,1,"2016-06-23",2016,23,-66.454625,44.164175,1,"Miracle gear with teeth",-78.34192657,9.1
"2865","BI2016.59",2833,"BI2016",59,1,"2016-06-23",2016,23,-66.396275,44.09630833,1,"Miracle gear with teeth",-68.90396118,9.4
"2866","BI2016.6",2780,"BI2016",6,1,"2016-06-20",2016,23,-66.366725,44.029725,1,"Miracle gear with teeth",-54.2425499,9.3
"2867","BI2016.60",2834,"BI2016",60,5,"2016-06-23",2016,23,-66.43944167,44.10320833,1,"Miracle gear with teeth",-68.46395111,8.9
"2868","BI2016.61",2835,"BI2016",61,1,"2016-06-23",2016,23,-66.4585,44.086825,1,"Miracle gear with teeth",-100.7759628,8.7
"2869","BI2016.62",2836,"BI2016",62,5,"2016-06-23",2016,23,-66.49328333,44.09255,1,"Miracle gear with teeth",-60.78191376,8.9
"2870","BI2016.63",2837,"BI2016",63,5,"2016-06-23",2016,23,-66.505125,44.059425,1,"Miracle gear with teeth",-82.06315613,8.6
"2871","BI2016.64",2838,"BI2016",64,1,"2016-06-23",2016,24,-66.54793333,43.9778,1,"Miracle gear with teeth",-81.45514679,8.6
"2872","BI2016.65",2839,"BI2016",65,1,"2016-06-23",2016,24,-66.542625,43.93231667,1,"Miracle gear with teeth",-88.3760376,8.6
"2873","BI2016.66",2840,"BI2016",66,1,"2016-06-23",2016,24,-66.53693333,43.914025,1,"Miracle gear with teeth",-81.72129822,8.7
"2874","BI2016.67",2841,"BI2016",67,5,"2016-06-23",2016,24,-66.61983333,43.85836667,1,"Miracle gear with teeth",-103.2683182,8.4
"2875","BI2016.68",2842,"BI2016",68,5,"2016-06-23",2016,24,-66.652875,43.859075,1,"Miracle gear with teeth",-91.28473663,8.3
"2876","BI2016.69",2843,"BI2016",69,1,"2016-06-23",2016,24,-66.68313333,43.884175,1,"Miracle gear with teeth",-92.37374878,8.2
"2877","BI2016.7",2781,"BI2016",7,1,"2016-06-20",2016,23,-66.36275,44.01653333,1,"Miracle gear with teeth",-54.6283226,9.3
"2878","BI2016.70",2844,"BI2016",70,1,"2016-06-23",2016,24,-66.717225,43.84271667,1,"Miracle gear with teeth",-108.8264923,8.3
"2879","BI2016.71",2845,"BI2016",71,5,"2016-06-23",2016,24,-66.76711667,43.83148333,1,"Miracle gear with teeth",-119.8020401,8.2
"2880","BI2016.72",2846,"BI2016",72,1,"2016-06-24",2016,24,-66.77546667,43.78053333,1,"Miracle gear with teeth",-127.5383911,8.2
"2881","BI2016.73",2847,"BI2016",73,1,"2016-06-24",2016,24,-66.71225,43.7667,1,"Miracle gear with teeth",-102.385376,8.3
"2882","BI2016.74",2848,"BI2016",74,1,"2016-06-24",2016,24,-66.716475,43.71558333,1,"Miracle gear with teeth",-100.7591858,8.2
"2883","BI2016.75",2849,"BI2016",75,1,"2016-06-24",2016,24,-66.63605,43.70095,1,"Miracle gear with teeth",-80.46575928,8.2
"2884","BI2016.76",2850,"BI2016",76,1,"2016-06-24",2016,24,-66.621275,43.68015833,1,"Miracle gear with teeth",-114.7254562,8.1
"2885","BI2016.77",2851,"BI2016",77,1,"2016-06-24",2016,24,-66.61524167,43.66936667,1,"Miracle gear with teeth",-96.52024841,8.1
"2886","BI2016.78",2852,"BI2016",78,1,"2016-06-24",2016,24,-66.620975,43.71079167,1,"Miracle gear with teeth",-96.14057159,8.2
"2887","BI2016.79",2853,"BI2016",79,1,"2016-06-24",2016,24,-66.64060833,43.77715,1,"Miracle gear with teeth",-89.60604095,8.4
"2888","BI2016.8",2782,"BI2016",8,1,"2016-06-20",2016,23,-66.32540833,44.03735833,1,"Miracle gear with teeth",-45.89198685,9.6
"2889","BI2016.80",2854,"BI2016",80,1,"2016-06-24",2016,24,-66.6489,43.814925,1,"Miracle gear with teeth",-91.06920624,8.6
"2890","BI2016.81",2855,"BI2016",81,5,"2016-06-24",2016,24,-66.65305833,43.82906667,1,"Miracle gear with teeth",-89.88607025,8.6
"2891","BI2016.82",2856,"BI2016",82,1,"2016-06-24",2016,24,-66.64225833,43.83090833,1,"Miracle gear with teeth",-98.42350769,8.5
"2892","BI2016.83",2857,"BI2016",83,1,"2016-06-24",2016,24,-66.61724167,43.84290833,1,"Miracle gear with teeth",-91.77226257,8.5
"2893","BI2016.84",2858,"BI2016",84,5,"2016-06-24",2016,24,-66.60133333,43.860625,1,"Miracle gear with teeth",-104.2945938,8.5
"2894","BI2016.85",2859,"BI2016",85,1,"2016-06-24",2016,24,-66.58124167,43.851875,1,"Miracle gear with teeth",-90.44529724,8.5
"2895","BI2016.86",2860,"BI2016",86,1,"2016-06-24",2016,24,-66.55728333,43.882,1,"Miracle gear with teeth",-90.4718399,8.6
"2896","BI2016.87",2861,"BI2016",87,1,"2016-06-24",2016,24,-66.53096667,43.90049167,1,"Miracle gear with teeth",-94.5875473,8.7
"2897","BI2016.88",2862,"BI2016",88,1,"2016-06-24",2016,24,-66.49493333,43.89343333,1,"Miracle gear with teeth",-83.29541779,8.8
"2898","BI2016.89",2863,"BI2016",89,1,"2016-06-24",2016,24,-66.53859167,43.82091667,1,"Miracle gear with teeth",-97.44171143,8.5
"2899","BI2016.9",2783,"BI2016",9,5,"2016-06-20",2016,23,-66.29924167,44.04574167,1,"Miracle gear with teeth",-32.48731995,9.7
"2900","BI2016.90",2864,"BI2016",90,5,"2016-06-24",2016,24,-66.56065,43.826075,1,"Miracle gear with teeth",-99.39263153,8.5
"2901","BI2016.91",2865,"BI2016",91,5,"2016-06-24",2016,24,-66.58568333,43.806375,1,"Miracle gear with teeth",-105.8261414,8.4
"2902","BI2016.92",2866,"BI2016",92,1,"2016-06-24",2016,24,-66.55643333,43.75510833,1,"Miracle gear with teeth",-98.71144867,8.4
"2903","BI2016.93",2867,"BI2016",93,1,"2016-06-24",2016,24,-66.53266667,43.72133333,1,"Miracle gear with teeth",-90.8147583,8.3
"2904","BI2016.94",2868,"BI2016",94,1,"2016-06-24",2016,24,-66.544975,43.69930833,1,"Miracle gear with teeth",-100.7233734,8.2
"2905","BI2016.95",2869,"BI2016",95,5,"2016-06-24",2016,24,-66.57765833,43.696925,1,"Miracle gear with teeth",-104.8877182,8.2
"2906","BI2016.96",2870,"BI2016",96,1,"2016-06-24",2016,24,-66.529575,43.67301667,1,"Miracle gear with teeth",-105.3400345,8.1
"2907","BI2016.97",2871,"BI2016",97,1,"2016-06-25",2016,24,-66.408525,43.78524167,1,"Miracle gear with teeth",-84.77133942,9.1
"2908","BI2016.98",2872,"BI2016",98,5,"2016-06-25",2016,24,-66.4268,43.787125,1,"Miracle gear with teeth",-70.97138214,9.3
"2909","BI2016.99",2873,"BI2016",99,1,"2016-06-25",2016,24,-66.44923333,43.75915833,1,"Miracle gear with teeth",-76.39375305,8.9
"2910","BI2017.1",2910,"BI2017",1,1,"2017-06-21",2017,23,-66.46115,44.16453333,1,"Miracle gear with teeth",-75.32965851,7.8
"2911","BI2017.10",2919,"BI2017",10,1,"2017-06-22",2017,23,-66.67369167,44.06666667,1,"Miracle gear with teeth",-102.3899994,6.7
"2912","BI2017.100",3009,"BI2017",100,1,"2017-06-27",2017,24,-66.32176667,43.67921667,1,"Miracle gear with teeth",-64.14187622,8.3
"2913","BI2017.101",3010,"BI2017",101,1,"2017-06-27",2017,24,-66.32534167,43.69046667,1,"Miracle gear with teeth",-58.26059341,8.3
"2914","BI2017.102",3011,"BI2017",102,5,"2017-06-27",2017,24,-66.27889167,43.74493333,1,"Miracle gear with teeth",-56.31861114,8.6
"2915","BI2017.103",3012,"BI2017",103,1,"2017-06-27",2017,24,-66.2761,43.76058333,1,"Miracle gear with teeth",-53.83800125,8.6
"2916","BI2017.104",3013,"BI2017",104,1,"2017-06-27",2017,24,-66.28286667,43.790375,1,"Miracle gear with teeth",-50.79404831,8.8
"2917","BI2017.105",3014,"BI2017",105,1,"2017-06-27",2017,24,-66.27210833,43.79566667,1,"Miracle gear with teeth",-43.60813904,8.8
"2918","BI2017.106",3015,"BI2017",106,1,"2017-06-27",2017,24,-66.251825,43.80954167,1,"Miracle gear with teeth",-41.37194443,8.9
"2919","BI2017.107",3016,"BI2017",107,1,"2017-06-27",2017,24,-66.29224167,43.84570833,1,"Miracle gear with teeth",-46.34790802,9
"2920","BI2017.108",3017,"BI2017",108,1,"2017-06-27",2017,24,-66.25319167,43.78988333,1,"Miracle gear with teeth",-41.54389191,8.8
"2921","BI2017.109",3018,"BI2017",109,5,"2017-06-27",2017,24,-66.25966667,43.76110833,1,"Miracle gear with teeth",-54.98431778,8.6
"2922","BI2017.11",2920,"BI2017",11,1,"2017-06-22",2017,23,-66.69104167,44.09824167,1,"Miracle gear with teeth",-113.5899963,6.7
"2923","BI2017.110",3019,"BI2017",110,5,"2017-06-27",2017,24,-66.187075,43.77665,1,"Miracle gear with teeth",-27.58693123,9.7
"2924","BI2017.111",3020,"BI2017",111,1,"2017-06-27",2017,24,-66.21375833,43.72961667,1,"Miracle gear with teeth",-31.07710838,9.1
"2925","BI2017.112",3021,"BI2017",112,1,"2017-06-27",2017,24,-66.21246667,43.69655833,1,"Miracle gear with teeth",-37.21112061,8.9
"2926","BI2017.113",3022,"BI2017",113,5,"2017-06-27",2017,24,-66.2077,43.67574167,1,"Miracle gear with teeth",-38.84136581,8.8
"2927","BI2017.114",3023,"BI2017",114,1,"2017-06-27",2017,24,-66.19645,43.67606667,1,"Miracle gear with teeth",-34.74126816,9
"2928","BI2017.115",3024,"BI2017",115,1,"2017-06-27",2017,24,-66.15880833,43.67489167,1,"Miracle gear with teeth",-21.16160584,9.8
"2929","BI2017.116",3025,"BI2017",116,1,"2017-06-28",2017,22,-66.235175,44.10495833,1,"Miracle gear with teeth",-21.2609005,9.8
"2930","BI2017.117",3026,"BI2017",117,1,"2017-06-28",2017,22,-66.2449,44.13454167,1,"Miracle gear with teeth",-21.96800995,9.3
"2931","BI2017.118",3027,"BI2017",118,5,"2017-06-28",2017,22,-66.29628333,44.15690833,1,"Miracle gear with teeth",-43.01435471,8.5
"2932","BI2017.119",3028,"BI2017",119,1,"2017-06-28",2017,22,-66.27613333,44.294225,1,"Miracle gear with teeth",-39.60301209,9.1
"2933","BI2017.12",2921,"BI2017",12,1,"2017-06-22",2017,23,-66.59145,44.18679167,1,"Miracle gear with teeth",-89.13999939,7
"2934","BI2017.120",3029,"BI2017",120,1,"2017-06-28",2017,22,-66.30750833,44.24015833,1,"Miracle gear with teeth",-45.97214508,8.9
"2935","BI2017.121",3030,"BI2017",121,1,"2017-06-28",2017,22,-66.31079167,44.22593333,1,"Miracle gear with teeth",-34.56859207,8.9
"2936","BI2017.122",3031,"BI2017",122,1,"2017-06-28",2017,22,-66.30846667,44.19981667,1,"Miracle gear with teeth",-39.88105392,8.9
"2937","BI2017.123",3032,"BI2017",123,5,"2017-06-28",2017,22,-66.340775,44.19061667,1,"Miracle gear with teeth",-56.05210114,8.7
"2938","BI2017.124",3033,"BI2017",124,5,"2017-06-28",2017,22,-66.28744167,44.182975,1,"Miracle gear with teeth",-39.11382294,8.8
"2939","BI2017.125",3034,"BI2017",125,1,"2017-06-28",2017,22,-66.22066667,44.21855,1,"Miracle gear with teeth",-28.5332737,9.6
"2940","BI2017.126",3035,"BI2017",126,5,"2017-06-28",2017,22,-66.16683333,44.25345,1,"Miracle gear with teeth",-14.96104336,10.3
"2941","BI2017.127",3036,"BI2017",127,1,"2017-06-28",2017,22,-66.1571,44.27445,1,"Miracle gear with teeth",-11.52338791,10.2
"2942","BI2017.128",3037,"BI2017",128,1,"2017-06-28",2017,22,-66.22740833,44.33681667,1,"Miracle gear with teeth",-44.53970337,8.9
"2943","BI2017.129",3038,"BI2017",129,5,"2017-06-28",2017,22,-66.18229167,44.35964167,1,"Miracle gear with teeth",-27.90725517,9.1
"2944","BI2017.13",2922,"BI2017",13,1,"2017-06-22",2017,23,-66.553025,44.18350833,1,"Miracle gear with teeth",-90.80000305,7.1
"2945","BI2017.130",3039,"BI2017",130,1,"2017-06-28",2017,22,-66.19725,44.36531667,1,"Miracle gear with teeth",-39.0416832,9.1
"2946","BI2017.131",3040,"BI2017",131,1,"2017-06-28",2017,22,-66.14753333,44.39986667,1,"Miracle gear with teeth",-31.72277641,9.4
"2947","BI2017.132",3041,"BI2017",132,1,"2017-06-28",2017,22,-66.077825,44.42255833,1,"Miracle gear with teeth",-22.7836895,10.2
"2948","BI2017.133",3042,"BI2017",133,1,"2017-06-28",2017,22,-66.0689,44.43485,1,"Miracle gear with teeth",-21.00097084,10.3
"2949","BI2017.134",3043,"BI2017",134,1,"2017-06-28",2017,22,-66.05750833,44.44900833,1,"Miracle gear with teeth",-15.65219593,10.4
"2950","BI2017.135",3044,"BI2017",135,1,"2017-06-28",2017,22,-66.06263333,44.4727,1,"Miracle gear with teeth",-19.43442726,11.6
"2951","BI2017.14",2923,"BI2017",14,1,"2017-06-22",2017,23,-66.53705,44.18319167,1,"Miracle gear with teeth",-87.61000061,7.4
"2952","BI2017.15",2924,"BI2017",15,1,"2017-06-22",2017,23,-66.52823333,44.20303333,1,"Miracle gear with teeth",-87.41000366,7.5
"2953","BI2017.16",2925,"BI2017",16,1,"2017-06-22",2017,23,-66.44283333,44.21261667,1,"Miracle gear with teeth",-87.0045929,8
"2954","BI2017.17",2926,"BI2017",17,5,"2017-06-22",2017,23,-66.45161667,44.25635833,1,"Miracle gear with teeth",-73.33000183,7.8
"2955","BI2017.18",2927,"BI2017",18,5,"2017-06-22",2017,23,-66.36823333,44.19463333,1,"Miracle gear with teeth",-71.20290375,8.2
"2956","BI2017.19",2928,"BI2017",19,1,"2017-06-22",2017,23,-66.38841667,44.18159167,1,"Miracle gear with teeth",-71.9096756,8.1
"2957","BI2017.2",2911,"BI2017",2,1,"2017-06-21",2017,23,-66.49131667,44.10650833,1,"Miracle gear with teeth",-65.59651184,7.4
"2958","BI2017.20",2929,"BI2017",20,1,"2017-06-22",2017,23,-66.33885833,44.17523333,1,"Miracle gear with teeth",-56.49515533,8.3
"2959","BI2017.21",2930,"BI2017",21,1,"2017-06-22",2017,23,-66.3648,44.15589167,1,"Miracle gear with teeth",-61.00645447,8.2
"2960","BI2017.22",2931,"BI2017",22,1,"2017-06-22",2017,23,-66.409725,44.09356667,1,"Miracle gear with teeth",-65.4977417,7.6
"2961","BI2017.23",2932,"BI2017",23,5,"2017-06-22",2017,23,-66.45801667,44.08746667,1,"Miracle gear with teeth",-99.65140533,7.6
"2962","BI2017.24",2933,"BI2017",24,5,"2017-06-22",2017,23,-66.57375,44.01380833,1,"Miracle gear with teeth",-94.95285034,6.7
"2963","BI2017.25",2934,"BI2017",25,1,"2017-06-22",2017,23,-66.52558333,44.013575,1,"Miracle gear with teeth",-88.52278137,7
"2964","BI2017.26",2935,"BI2017",26,1,"2017-06-22",2017,23,-66.40289167,44.07548333,1,"Miracle gear with teeth",-61.88121796,7.8
"2965","BI2017.27",2936,"BI2017",27,1,"2017-06-22",2017,23,-66.390375,44.08415833,1,"Miracle gear with teeth",-63.8018074,7.7
"2966","BI2017.28",2937,"BI2017",28,5,"2017-06-22",2017,23,-66.34228333,44.07995,1,"Miracle gear with teeth",-58.63869476,7.9
"2967","BI2017.29",2938,"BI2017",29,1,"2017-06-22",2017,23,-66.31609167,44.097825,1,"Miracle gear with teeth",-46.37244415,8.2
"2968","BI2017.3",2912,"BI2017",3,5,"2017-06-21",2017,23,-66.49329167,44.0925,1,"Miracle gear with teeth",-60.78191376,7.6
"2969","BI2017.30",2939,"BI2017",30,1,"2017-06-22",2017,23,-66.32044167,44.122075,1,"Miracle gear with teeth",-47.05462265,8.2
"2970","BI2017.31",2940,"BI2017",31,5,"2017-06-23",2017,23,-66.32250833,44.1365,1,"Miracle gear with teeth",-54.85147476,8.2
"2971","BI2017.32",2941,"BI2017",32,1,"2017-06-23",2017,23,-66.37950833,44.006625,1,"Miracle gear with teeth",-60.43059158,7.6
"2972","BI2017.33",2942,"BI2017",33,5,"2017-06-23",2017,23,-66.326425,44.037475,1,"Miracle gear with teeth",-46.89519882,8.5
"2973","BI2017.34",2943,"BI2017",34,1,"2017-06-23",2017,23,-66.31844167,44.04255,1,"Miracle gear with teeth",-40.07156372,8.8
"2974","BI2017.35",2944,"BI2017",35,1,"2017-06-23",2017,23,-66.28568333,44.05995833,1,"Miracle gear with teeth",-32.51468658,9.2
"2975","BI2017.36",2945,"BI2017",36,1,"2017-06-23",2017,23,-66.30054167,44.07619167,1,"Miracle gear with teeth",-40.8756485,9
"2976","BI2017.37",2946,"BI2017",37,1,"2017-06-23",2017,23,-66.23046667,44.05620833,1,"Miracle gear with teeth",-21.30030441,10.6
"2977","BI2017.38",2947,"BI2017",38,1,"2017-06-23",2017,23,-66.22695,44.07788333,1,"Miracle gear with teeth",-23.09177971,10.3
"2978","BI2017.39",2948,"BI2017",39,5,"2017-06-23",2017,23,-66.232775,44.08593333,1,"Miracle gear with teeth",-22.123209,10.3
"2979","BI2017.4",2913,"BI2017",4,5,"2017-06-21",2017,23,-66.54649167,44.09749167,1,"Miracle gear with teeth",-87.37004089,7.6
"2980","BI2017.40",2949,"BI2017",40,1,"2017-06-23",2017,24,-66.25365833,43.98064167,1,"Miracle gear with teeth",-19.66437912,9.4
"2981","BI2017.41",2950,"BI2017",41,1,"2017-06-23",2017,24,-66.214575,43.95235833,1,"Miracle gear with teeth",-21.65260887,9.4
"2982","BI2017.42",2951,"BI2017",42,1,"2017-06-23",2017,24,-66.23859167,43.910825,1,"Miracle gear with teeth",-29.88747215,9.1
"2983","BI2017.43",2952,"BI2017",43,1,"2017-06-23",2017,24,-66.20611667,43.90505,1,"Miracle gear with teeth",-27.4034977,9.4
"2984","BI2017.44",2953,"BI2017",44,5,"2017-06-23",2017,24,-66.23820833,43.89388333,1,"Miracle gear with teeth",-30.92015266,9.1
"2985","BI2017.45",2954,"BI2017",45,1,"2017-06-23",2017,24,-66.20920833,43.88326667,1,"Miracle gear with teeth",-34.22280121,9.4
"2986","BI2017.46",2955,"BI2017",46,1,"2017-06-23",2017,24,-66.23179167,43.83768333,1,"Miracle gear with teeth",-40.72823334,9.1
"2987","BI2017.47",2956,"BI2017",47,1,"2017-06-23",2017,24,-66.254075,43.820725,1,"Miracle gear with teeth",-43.13125229,8.9
"2988","BI2017.48",2957,"BI2017",48,5,"2017-06-23",2017,24,-66.26376667,43.83469167,1,"Miracle gear with teeth",-46.60530472,8.9
"2989","BI2017.49",2958,"BI2017",49,1,"2017-06-23",2017,24,-66.25573333,43.84041667,1,"Miracle gear with teeth",-48.92463684,9
"2990","BI2017.5",2914,"BI2017",5,1,"2017-06-21",2017,23,-66.59559167,44.07491667,1,"Miracle gear with teeth",-99.46247864,7.4
"2991","BI2017.50",2959,"BI2017",50,1,"2017-06-23",2017,24,-66.261925,43.85711667,1,"Miracle gear with teeth",-43.04219437,9.1
"2992","BI2017.51",2960,"BI2017",51,1,"2017-06-23",2017,24,-66.33083333,43.87295833,1,"Miracle gear with teeth",-58.64395905,8.1
"2993","BI2017.52",2961,"BI2017",52,1,"2017-06-23",2017,24,-66.28981667,43.92390833,1,"Miracle gear with teeth",-34.06660461,8.7
"2994","BI2017.53",2962,"BI2017",53,1,"2017-06-23",2017,24,-66.26656667,43.94050833,1,"Miracle gear with teeth",-32.03149033,9.9
"2995","BI2017.54",2963,"BI2017",54,1,"2017-06-23",2017,24,-66.288575,43.9638,1,"Miracle gear with teeth",-28.28144073,9.4
"2996","BI2017.55",2964,"BI2017",55,1,"2017-06-23",2017,24,-66.288075,43.99330833,1,"Miracle gear with teeth",-20.10072899,9.3
